Fairness,dimensions,epochs,layers,learning_rate,model,parity,equality,Accuracy
False,64,50,4,0.1,GCN,6.116682197898626e-05,0.0,0.8513274336283185
False,64,50,4,0.1,FairMP_GCN,0.0,0.0,0.851401179941003
False,64,100,2,0.001,GCN,0.00028357389965094626,0.0010857846355065703,0.8516224188790561
False,64,100,2,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,64,100,2,0.01,GCN,0.0013127010315656662,0.015581637620925903,0.8494100294985251
False,64,100,2,0.01,FairMP_GCN,0.000690617598593235,0.005802653729915619,0.8476401179941003
False,64,100,2,0.1,GCN,0.0,0.0,0.851401179941003
False,64,100,2,0.1,FairMP_GCN,0.0024165925569832325,0.007668115198612213,0.8503687315634219
False,64,100,4,0.001,GCN,0.0041363053023815155,0.02371453121304512,0.8510324483775811
False,64,100,4,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,64,100,4,0.01,GCN,0.004135136492550373,0.025249216705560684,0.8508849557522123
False,64,100,4,0.01,FairMP_GCN,0.00020825921092182398,0.0006045035552233458,0.8513274336283185
False,64,100,4,0.1,GCN,0.0,0.0,0.851401179941003
False,64,100,4,0.1,FairMP_GCN,0.0004195686778984964,0.000548696843907237,0.8512536873156342
False,64,200,2,0.001,GCN,0.0022670337930321693,0.01873430237174034,0.8497787610619469
False,64,200,2,0.001,FairMP_GCN,0.002843656577169895,0.0019161682575941086,0.8509587020648968
False,64,200,2,0.01,GCN,0.0043081557378172874,0.025460628792643547,0.8507374631268436
False,64,200,2,0.01,FairMP_GCN,0.0016742181032896042,0.0009222179651260376,0.8458702064896755
False,64,200,2,0.1,GCN,0.0011523375287652016,0.004122357815504074,0.8480088495575221
False,64,200,2,0.1,FairMP_GCN,0.009777668863534927,0.02286462113261223,0.8411504424778761
False,64,200,4,0.001,GCN,0.004590757191181183,0.024084201082587242,0.8505162241887906
False,64,200,4,0.001,FairMP_GCN,0.003935865126550198,0.011148903518915176,0.8470501474926254
False,64,200,4,0.01,GCN,0.0035848943516612053,0.022172927856445312,0.8503687315634219
False,64,200,4,0.01,FairMP_GCN,0.004009167663753033,0.011888239532709122,0.846755162241888
False,64,200,4,0.1,GCN,0.0,0.0,0.851401179941003
False,64,200,4,0.1,FairMP_GCN,0.0,0.0,0.851401179941003
False,64,500,2,0.001,GCN,0.0003951992839574814,0.0035540908575057983,0.8485250737463127
False,64,500,2,0.001,FairMP_GCN,0.0011656731367111206,0.0014935508370399475,0.848598820058997
False,64,500,2,0.01,GCN,0.00017743278294801712,0.01305648684501648,0.8490412979351032
False,64,500,2,0.01,FairMP_GCN,0.002745887264609337,0.004594888538122177,0.8454277286135693
False,64,500,2,0.1,GCN,0.0,0.0,0.851401179941003
False,64,500,2,0.1,FairMP_GCN,0.003281818702816963,0.007205573841929436,0.8468289085545723
False,64,500,4,0.001,GCN,0.002523285336792469,0.017341580241918564,0.8492625368731563
False,64,500,4,0.001,FairMP_GCN,0.004723895341157913,0.015938494354486465,0.8413716814159292
False,64,500,4,0.01,GCN,0.0021215956658124924,0.016915898770093918,0.8462389380530974
False,64,500,4,0.01,FairMP_GCN,0.0046663302928209305,0.01865876093506813,0.8458702064896755
False,64,500,4,0.1,GCN,0.0,0.0,0.851401179941003
False,64,500,4,0.1,FairMP_GCN,0.0016861269250512123,0.0029157958924770355,0.8507374631268436
