Fairness,dimensions,epochs,layers,learning_rate,model,parity,equality,Accuracy
False,64,100,4,0.1,GAT,7.319450378417969e-05,4.673004150390625e-05,0.789
False,64,100,4,0.1,Fair_Attention_MP_GCN,0.003335237503051758,0.0020152926445007324,0.5865
False,64,200,2,0.001,GAT,0.03486227989196777,0.0212746262550354,0.7911666666666667
False,64,200,2,0.001,Fair_Attention_MP_GCN,0.06545162200927734,0.06529843807220459,0.6236666666666667
False,64,200,2,0.01,GAT,0.023027002811431885,0.05749166011810303,0.6093333333333333
False,64,200,2,0.01,Fair_Attention_MP_GCN,0.0029885172843933105,0.0028301477432250977,0.7901666666666667
False,64,200,2,0.1,GAT,0.005240976810455322,0.0023193955421447754,0.7916666666666666
False,64,200,2,0.1,Fair_Attention_MP_GCN,0.0,0.0,0.789
False,64,200,4,0.001,GAT,0.015239596366882324,0.005440771579742432,0.7695
False,64,200,4,0.001,Fair_Attention_MP_GCN,0.008448243141174316,0.007050037384033203,0.7838333333333334
False,64,200,4,0.01,GAT,0.0062784552574157715,0.00543665885925293,0.789
False,64,200,4,0.01,Fair_Attention_MP_GCN,0.006131350994110107,0.005609750747680664,0.7856666666666666
False,64,200,4,0.1,GAT,0.0,0.0,0.789
False,64,200,4,0.1,Fair_Attention_MP_GCN,0.0,0.0,0.211
False,64,500,2,0.001,GAT,0.030321240425109863,0.021654725074768066,0.7791666666666667
False,64,500,2,0.001,Fair_Attention_MP_GCN,0.03642547130584717,0.019529283046722412,0.8008333333333333
False,64,500,2,0.01,GAT,0.001363217830657959,0.000537574291229248,0.7953333333333333
False,64,500,2,0.01,Fair_Attention_MP_GCN,0.005027472972869873,0.004037797451019287,0.8046666666666666
False,64,500,2,0.1,GAT,0.005828201770782471,0.004316389560699463,0.7913333333333333
False,64,500,2,0.1,Fair_Attention_MP_GCN,0.0034646987915039062,0.001016080379486084,0.7911666666666667
False,64,500,4,0.001,GAT,0.10542044043540955,0.09925702214241028,0.5303333333333333
False,64,500,4,0.001,Fair_Attention_MP_GCN,0.005694150924682617,0.0034235715866088867,0.794
False,64,500,4,0.01,GAT,0.026767611503601074,0.017021596431732178,0.8053333333333333
False,64,500,4,0.01,Fair_Attention_MP_GCN,0.02093905210494995,0.019514918327331543,0.8043333333333333
False,64,500,4,0.1,GAT,0.0,0.0,0.789
False,64,500,4,0.1,Fair_Attention_MP_GCN,0.0015677809715270996,0.002008497714996338,0.788
